id,followers,genres,name,popularity,img_url_640,img_url_320,img_url_160
7ffqgUujPJ2BxcFc8BmG5y,259867.0,['brazilian ccm'],Eliana Ribeiro,52,https://i.scdn.co/image/ab6761610000e5eb76665dc8d7726e276ba8c688,https://i.scdn.co/image/ab6761610000517476665dc8d7726e276ba8c688,https://i.scdn.co/image/ab6761610000f17876665dc8d7726e276ba8c688
0wK3rMwogVowmeXArZN29T,29198.0,"['mainland chinese pop', 'mandopop']",金莎,44,https://i.scdn.co/image/ab67616d0000b2737f1102f8cdab9f8658c8bde9,,
3cmGWsY812EaotqHpcdm8s,16.0,[],Philippa Bevans,31,,,
58jXqrbY8mAk006MNu3NCv,20810.0,['swedish soul'],XOV,49,https://i.scdn.co/image/ab6761610000e5eb06f6e328d5a5b3d7d8ad19e3,https://i.scdn.co/image/ab6761610000517406f6e328d5a5b3d7d8ad19e3,https://i.scdn.co/image/ab6761610000f17806f6e328d5a5b3d7d8ad19e3
57A85GCAJn0reNAez6Hswt,745902.0,"['indonesian indie', 'indonesian pop']",Naif,58,https://i.scdn.co/image/ab67616d0000b273676e52b04121d08f3ea10a58,,
3z6Uf5IZkN4TogRpRpgD84,155900.0,"['album rock', 'classic rock', 'country rock', 'mellow gold', 'soft rock', 'yacht rock']",Gary Wright,49,https://i.scdn.co/image/5b6cb225b8c44ca2bf4507b3c47ee04f4cf424e2,,
6e7QpHYqEiyJGiM98IysLa,673839.0,"['country rock', 'outlaw country']",The Highwaymen,63,,,
2IBPIcSkvQZyoaVfoyZKE8,725867.0,"['funk', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Guy,54,,,
13JJKrUewC1CJYmIDXQNoH,1828054.0,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock uruguayo']",El Cuarteto De Nos,66,https://i.scdn.co/image/ab6761610000e5eb107476e63b9b21848b81d269,https://i.scdn.co/image/ab67616100005174107476e63b9b21848b81d269,https://i.scdn.co/image/ab6761610000f178107476e63b9b21848b81d269
0BLa22ZCJcTxW78hoNlFA9,1046196.0,"['brazilian ccm', 'sertanejo']",Padre Marcelo Rossi,64,https://i.scdn.co/image/ab6761610000e5eb02dfc819531d1d46fb4bacf4,https://i.scdn.co/image/ab6761610000517402dfc819531d1d46fb4bacf4,https://i.scdn.co/image/ab6761610000f17802dfc819531d1d46fb4bacf4
5O6DkdFuZFvISHeiYAQAVZ,7115.0,['steel guitar'],Speedy West,22,https://i.scdn.co/image/ab6761610000e5eb7399f18d657bf085c4695de2,https://i.scdn.co/image/ab676161000051747399f18d657bf085c4695de2,https://i.scdn.co/image/ab6761610000f1787399f18d657bf085c4695de2
1zrxQTnH8Y44uqm1V0EX1J,8967.0,[],RAM WIRE,31,https://i.scdn.co/image/ab67616d0000b273944006f7cb292e9f6c04c78a,,
5PcGC2kwDSgShXbfb1D2A1,4306.0,[],Los Frontera,26,https://i.scdn.co/image/ab67616d0000b27358af9e28b86402fa4ef5d3ae,,
75vCBVmvgZMQzFteuASj2Y,71.0,[],Buřinky a Berušky Petra Dudeška,9,https://i.scdn.co/image/ab67616d0000b2733bdd74f908d984309544a39f,,
3dS8rLINyM7EYuMXryXJym,32520.0,"['classic uk pop', 'glam rock', 'pub rock']",Steve Harley,52,,,
3xmyGL7g6crcLsRy1TNOQU,61942.0,"['europop', 'italian disco']",Secret Service,48,https://i.scdn.co/image/ab6761610000e5eb00aaa906f1d44294a4acdb18,https://i.scdn.co/image/ab6761610000517400aaa906f1d44294a4acdb18,https://i.scdn.co/image/ab6761610000f17800aaa906f1d44294a4acdb18
2RhgnQNC74QoBlaUvT4MEe,620762.0,"['garage rock revival', 'indie garage rock', 'indie surf']",The Growlers,66,https://i.scdn.co/image/ab6761610000e5eb793e2468e3290db652ca4dcf,https://i.scdn.co/image/ab67616100005174793e2468e3290db652ca4dcf,https://i.scdn.co/image/ab6761610000f178793e2468e3290db652ca4dcf
0NMI0AbRX6rmg5M0NNVH5g,71.0,['vintage gospel'],Old Harp Singers of Eastern Tennessee,1,https://i.scdn.co/image/ab67616d0000b2738f22e9bce6611c0bec37266a,,
32MFJQ1NHpYp916d8vAd6r,42969.0,['hungarian pop'],Kelemen Kabátban,39,https://i.scdn.co/image/ab6761610000e5ebecdec2bc9f5d63f6949347e6,https://i.scdn.co/image/ab67616100005174ecdec2bc9f5d63f6949347e6,https://i.scdn.co/image/ab6761610000f178ecdec2bc9f5d63f6949347e6
6MmRTVIPIe35OsFqWgRKQJ,165818.0,"['chanson', 'french pop', 'french rock', 'vintage french electronic']",Christophe,55,https://i.scdn.co/image/ab6761610000e5eb33df1c67b32ef77374d46621,https://i.scdn.co/image/ab6761610000517433df1c67b32ef77374d46621,https://i.scdn.co/image/ab6761610000f17833df1c67b32ef77374d46621
1K2PVoys3mzMWNafujmJvi,578.0,['panamanian pop'],Boza,36,https://i.scdn.co/image/ab6761610000e5ebc580b7d45d7186fedc6c8f12,https://i.scdn.co/image/ab67616100005174c580b7d45d7186fedc6c8f12,https://i.scdn.co/image/ab6761610000f178c580b7d45d7186fedc6c8f12
04cR1nGtFodGYVWNoJFIMh,1399.0,[],Orchestre du Théâtre national de l'Opéra-Comique,40,https://i.scdn.co/image/ab67616d0000b27350a085033bb5b86ea40e0895,,
682qzOnGxexrwH41Cy51Hu,699573.0,"['colombian pop', 'musica popular colombiana']",Alzate,58,https://i.scdn.co/image/ab6761610000e5ebdadde1da8f183df3b2b2d1a6,https://i.scdn.co/image/ab67616100005174dadde1da8f183df3b2b2d1a6,https://i.scdn.co/image/ab6761610000f178dadde1da8f183df3b2b2d1a6
04rhebO91K6xoiXE0XuDkh,58873.0,"['bass house', 'drum and bass', 'jump up', 'jungle', 'liquid funk']",DJ Hazard,41,https://i.scdn.co/image/ab6761610000e5eb4cc67052c29d41ea06819a4f,https://i.scdn.co/image/ab676161000051744cc67052c29d41ea06819a4f,https://i.scdn.co/image/ab6761610000f1784cc67052c29d41ea06819a4f
3qSFUgmLNLhid8Orlf37Dy,21730.0,"['classic malaysian pop', 'malaysian pop']",Hazami,35,https://i.scdn.co/image/ab6761610000e5eb3b33819af39c7c737b933ec8,https://i.scdn.co/image/ab676161000051743b33819af39c7c737b933ec8,https://i.scdn.co/image/ab6761610000f1783b33819af39c7c737b933ec8
6S8w5rLsEwjN21jQeRES0n,261591.0,"['j-pop', 'j-poprock', 'j-rock', 'japanese alternative rock', 'japanese shoegaze']",Hitsujibungaku,48,https://i.scdn.co/image/ab6761610000e5eb5ac3faeccd9b45979d43fa92,https://i.scdn.co/image/ab676161000051745ac3faeccd9b45979d43fa92,https://i.scdn.co/image/ab6761610000f1785ac3faeccd9b45979d43fa92
2TSyWXSQwvQLPQJbR6ryZX,140079.0,"['thai folk rock', 'thai pop']",Palaphol,40,https://i.scdn.co/image/ab6761610000e5eb66cb5479ec3c7c051c7ed10b,https://i.scdn.co/image/ab6761610000517466cb5479ec3c7c051c7ed10b,https://i.scdn.co/image/ab6761610000f17866cb5479ec3c7c051c7ed10b
6AiX12wXdXFoGJ2vk8zBjy,12889668.0,"['filmi', 'kollywood', 'tamil pop']",Yuvan Shankar Raja,69,https://i.scdn.co/image/ab6761610000e5ebe60d7a790ebea50d205bda93,https://i.scdn.co/image/ab67616100005174e60d7a790ebea50d205bda93,https://i.scdn.co/image/ab6761610000f178e60d7a790ebea50d205bda93
4Uj1AIKANgEZWS7y3cDIjC,188188.0,"['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol']",Botellita De Jerez,42,https://i.scdn.co/image/ab67616d0000b273f7c1d81a6edf94459089e012,,
3ZCIwlsAdItKVQk6V68Ho7,9229.0,[],Jimmy Lin,23,https://i.scdn.co/image/ab6761610000e5eb853a1585d2bbee3da1c90a86,https://i.scdn.co/image/ab67616100005174853a1585d2bbee3da1c90a86,https://i.scdn.co/image/ab6761610000f178853a1585d2bbee3da1c90a86
05DLUPjBx977OUGtqhR5Sf,38422.0,"['classic opm', 'kundiman']",Anthony Castelo,34,https://i.scdn.co/image/ab67616d0000b273e6f83c1cc12ee30e72264443,,
6Dq8IRrM5rVwzOmbTKjAID,3811.0,['uplifting trance'],Fisherman & Hawkins,26,https://i.scdn.co/image/ab6761610000e5ebeda27886192ada6cd0044924,https://i.scdn.co/image/ab67616100005174eda27886192ada6cd0044924,https://i.scdn.co/image/ab6761610000f178eda27886192ada6cd0044924
0GSKw1vrhS2IQO08D6bfgv,4896.0,[],Mihai Constantinescu,17,https://i.scdn.co/image/ab67616d0000b27341fa6193fbf4723488661329,,
4hkOyd0eTeViYkZooM4Jay,12356.0,"['classic swedish pop', 'folkmusik', 'swedish jazz', 'vintage swedish pop', 'visor']",Olle Adolphson,36,https://i.scdn.co/image/ab6761610000e5ebc27f0bf5d4078c5f712a3e27,https://i.scdn.co/image/ab67616100005174c27f0bf5d4078c5f712a3e27,https://i.scdn.co/image/ab6761610000f178c27f0bf5d4078c5f712a3e27
0dpGnP2FznqTc0Ql0E8t2P,8385.0,['deep tech house'],Darlyn Vlys,31,https://i.scdn.co/image/ab6761610000e5ebe5379c329dec6e9ca50257de,https://i.scdn.co/image/ab67616100005174e5379c329dec6e9ca50257de,https://i.scdn.co/image/ab6761610000f178e5379c329dec6e9ca50257de
7CnsqiETLr3Wvvdx6CJCoD,2696.0,['classic mandopop'],周治平,28,https://i.scdn.co/image/ab67616d0000b27385acbc3a4aaf4f1c77550bf8,,
0T7JQxpy1Li93vLNirbv0Z,601116.0,"['alternative metal', 'alternative rock', 'blues rock', 'grunge', 'rock', 'supergroup']",Mad Season,55,,,
57dN52uHvrHOxijzpIgu3E,586814.0,"['alternative dance', 'dance-punk', 'indietronica', 'new rave']",Ratatat,71,,,
2k5KF9KqyHc21LjRp8LuyX,13707.0,['reading'],Jane Austen,52,https://i.scdn.co/image/6a34afd112549a5a0a3a6e2ce485a04e396a40d7,,
6Ycrt8OjGSSFihsb0446eg,120617.0,"['instrumental surf', 'surf music']",Dick Dale,47,,,
2gUMs9PE8XZVQyzCDqaYmW,1366678.0,"['dance pop', 'post-teen pop']",High School Musical Cast,68,,,
18WcBYGp5xdfGf2JuAukJh,9030.0,['musikkorps'],Die Marschmusikanten,38,https://i.scdn.co/image/ab67616d0000b27331c85f199918d0ebb30b1406,,
2QOIawHpSlOwXDvSqQ9YJR,2438857.0,"['baroque', 'classical', 'early music', 'italian baroque']",Antonio Vivaldi,74,,,
478tAnskSff0wa0XxnpwmW,93738.0,"['edm', 'german techno', 'german trance', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",Alex M.O.R.P.H.,50,https://i.scdn.co/image/ab6761610000e5eb3e2c9b185c2f2dc72a93e36c,https://i.scdn.co/image/ab676161000051743e2c9b185c2f2dc72a93e36c,https://i.scdn.co/image/ab6761610000f1783e2c9b185c2f2dc72a93e36c
4R073T3AVJKqAsbzLmLW9u,207296.0,"['alternative dance', 'art pop', 'baroque pop', 'chillwave', 'experimental pop', 'freak folk', 'nu gaze']",John Maus,54,,,
5kUrUkpqUuCYX0eLEhvcQ3,171307.0,"['opm', 'pinoy indie', 'pinoy rock']",Kjwan,37,https://i.scdn.co/image/ab6761610000e5ebf851e056f1e726895cc37dfd,https://i.scdn.co/image/ab67616100005174f851e056f1e726895cc37dfd,https://i.scdn.co/image/ab6761610000f178f851e056f1e726895cc37dfd
0KEL9I60FHUhaPzRxuCHRT,2618.0,"['historic orchestral performance', 'orchestral performance']",Dimitri Mitropoulos,27,,,
1XH6L3ezIljU5QOjV5v43R,2284.0,['lithuanian pop'],Ovidijus Vyšniauskas,17,https://i.scdn.co/image/ab67616d0000b2736a1dbf2211a247fdb1c55260,,
3tewoWSUhouZ5zPRR8NSy2,2332.0,['classic icelandic pop'],Brunaliðið,22,https://i.scdn.co/image/ab67616d0000b2731d9f93f494dcd252ede35060,,
3NrXcUsQ2zK1oze56zlKUM,15791.0,['ye ye'],Frank Alamo,28,https://i.scdn.co/image/ab67616d0000b27352ab20ea477e9c1d626e3229,,
0hIG9FXgjQxT8fKaYceFbA,144754.0,"['classical', 'classical performance', 'violin']",Itzhak Perlman,64,,,
7rZNSLWMjTbwdLNskFbzFf,686297.0,"['bubblegum dance', 'dance pop', 'europop', 'girl group', 'pop', 'pop rock', 'post-teen pop', 'urban contemporary']",Sugababes,64,https://i.scdn.co/image/ab6761610000e5eb29d3081554de32db70b92aca,https://i.scdn.co/image/ab6761610000517429d3081554de32db70b92aca,https://i.scdn.co/image/ab6761610000f17829d3081554de32db70b92aca
23wEWD21D4TPYiJugoXmYb,4874399.0,"['dance pop', 'latin', 'latin pop', 'mexican pop']",Thalia,74,https://i.scdn.co/image/ab6761610000e5eb77c1ab5e2a4934d8ba1a4e84,https://i.scdn.co/image/ab6761610000517477c1ab5e2a4934d8ba1a4e84,https://i.scdn.co/image/ab6761610000f17877c1ab5e2a4934d8ba1a4e84
1EsGSU1T8erJCcsxrndQWP,54894.0,"['classic malaysian pop', 'malaysian pop', 'rock kapak']",Saleem,46,https://i.scdn.co/image/ab67616d0000b273edf231c26088d83f7056c609,,
3yke87s3oocT5my2YLulfe,13395.0,"['classic finnish pop', 'classic finnish rock', 'suomi rock']",Freud Marx Engels & Jung,38,https://i.scdn.co/image/ab67616d0000b27342f506cb7adefdd68cab25db,,
7o8wIiSHxNMlXrtR1OWPH0,286425.0,"['turkish jazz', 'turkish pop']",Mirkelam,50,https://i.scdn.co/image/ab67616d0000b273ac2eef16499afdc64841cef6,,
7sQ3Q6yYyg0SdpEezJN8UT,1534502.0,"['banda', 'corrido', 'nuevo regional mexicano', 'ranchera', 'regional mexican']",El Coyote Y Su Banda Tierra Santa,65,https://i.scdn.co/image/ab6761610000e5ebbc81366e7fefc5714ec116e5,https://i.scdn.co/image/ab67616100005174bc81366e7fefc5714ec116e5,https://i.scdn.co/image/ab6761610000f178bc81366e7fefc5714ec116e5
1HUW0M5URzPg6PrNZSzHXq,2397.0,['taiwan singer-songwriter'],A-Sun,32,https://i.scdn.co/image/ab67616d0000b27344aec03a1669c5bf1411431a,,
5ahSHu8Ulm48wkQalpmjb5,94063.0,"['mexican classic rock', 'mexican rock-and-roll']",Los Rebeldes Del Rock,44,https://i.scdn.co/image/ab6761610000e5ebd980a0f7253ae4beeddfa913,https://i.scdn.co/image/ab67616100005174d980a0f7253ae4beeddfa913,https://i.scdn.co/image/ab6761610000f178d980a0f7253ae4beeddfa913
1wdJrlhN2d5FuJQuYkfgFe,635.0,[],M. G. Ramachandran,3,,,
22bE4uQ6baNwSHPVcDxLCe,13783161.0,"['british invasion', 'classic rock', 'rock']",The Rolling Stones,83,https://i.scdn.co/image/ab6761610000e5ebe4cea917b68726aadb4854b8,https://i.scdn.co/image/ab67616100005174e4cea917b68726aadb4854b8,https://i.scdn.co/image/ab6761610000f178e4cea917b68726aadb4854b8
7H78sYLylk6qS6b8ZuPuFo,586.0,[],KeyPlayer,30,https://i.scdn.co/image/ab6761610000e5ebc0a58ad5decb8063208f03af,https://i.scdn.co/image/ab67616100005174c0a58ad5decb8063208f03af,https://i.scdn.co/image/ab6761610000f178c0a58ad5decb8063208f03af
6TYimByryGphZCtwYopH0y,4010452.0,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",Lauana Prado,70,https://i.scdn.co/image/ab6761610000e5eb522d89bd1a5c2a472982b86e,https://i.scdn.co/image/ab67616100005174522d89bd1a5c2a472982b86e,https://i.scdn.co/image/ab6761610000f178522d89bd1a5c2a472982b86e
3KV3p5EY4AvKxOlhGHORLg,6532050.0,"['chicago rap', 'dance pop', 'hip hop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",Jeremih,81,https://i.scdn.co/image/ab6761610000e5eb7a5ad304c840e1e3ff1536c7,https://i.scdn.co/image/ab676161000051747a5ad304c840e1e3ff1536c7,https://i.scdn.co/image/ab6761610000f1787a5ad304c840e1e3ff1536c7
07X41XCLrRojjAdnP6EgHN,2597.0,"['finnish hip hop', 'suomirap']",Memmy Posse,19,https://i.scdn.co/image/ab67616d0000b2732dd4cf7fa9072d20485a62a1,,
07kuRnsKzpChmJtbbopuzX,36939.0,['kurdish folk'],Şehriban,28,https://i.scdn.co/image/ab67616d0000b273b08d2ab59dd3842cde059f2d,,
1FMXF1g4Fz2MWDTogFj9EC,14588.0,"['classic soundtrack', 'soundtrack']",Christopher Young,34,https://i.scdn.co/image/ab6761610000e5eb48fd60a4a6e1b40fd2498056,https://i.scdn.co/image/ab6761610000517448fd60a4a6e1b40fd2498056,https://i.scdn.co/image/ab6761610000f17848fd60a4a6e1b40fd2498056
4RNoYK520rFS5Uturh27K4,8127.0,['slovak pop'],Milan Lasica,28,https://i.scdn.co/image/ab6761610000e5ebc908d90f3dd0e3f146be8465,https://i.scdn.co/image/ab67616100005174c908d90f3dd0e3f146be8465,https://i.scdn.co/image/ab6761610000f178c908d90f3dd0e3f146be8465
34v5MVKeQnIo0CWYMbbrPf,719860.0,[],John Newman,71,https://i.scdn.co/image/ab6761610000e5eb4eaf903c2b9df9217dafeba8,https://i.scdn.co/image/ab676161000051744eaf903c2b9df9217dafeba8,https://i.scdn.co/image/ab6761610000f1784eaf903c2b9df9217dafeba8
1Sc9ykJB728MAZab1Ocwy8,56153.0,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'japanese jazz', 'jazz', 'jazz piano', 'soul jazz', 'stride']",Sonny Clark,42,https://i.scdn.co/image/ab6761610000e5eb872ed29619c6c8d0fa3c20fd,https://i.scdn.co/image/ab67616100005174872ed29619c6c8d0fa3c20fd,https://i.scdn.co/image/ab6761610000f178872ed29619c6c8d0fa3c20fd
6zsIn96BUt3FjnorApFEH2,5933.0,['hawaiian'],Teresa Bright,32,https://i.scdn.co/image/ab6761610000e5ebcbba30a78b96310d46546ff9,https://i.scdn.co/image/ab67616100005174cbba30a78b96310d46546ff9,https://i.scdn.co/image/ab6761610000f178cbba30a78b96310d46546ff9
2RJBv9wXbW6m539q9NOfW1,3339924.0,"['francoton', 'french hip hop', 'french pop', 'rap marseille']",Soprano,69,https://i.scdn.co/image/ab6761610000e5eb13622952f5254cd156a65376,https://i.scdn.co/image/ab6761610000517413622952f5254cd156a65376,https://i.scdn.co/image/ab6761610000f17813622952f5254cd156a65376
69EjD8i1YtmeJRBou0I21r,9002.0,['modern bollywood'],Anupam Amod,43,https://i.scdn.co/image/ab6761610000e5eb2b196f6060c5bcca62aad949,https://i.scdn.co/image/ab676161000051742b196f6060c5bcca62aad949,https://i.scdn.co/image/ab6761610000f1782b196f6060c5bcca62aad949
4UOlRVifrFdQHW9qu5ep8t,541872.0,"['country rap', 'kansas city hip hop', 'rap rock']",Tech N9ne Collabos,58,https://i.scdn.co/image/ab6761610000e5eb6e7ddd3bbecdf5b28d20eaff,https://i.scdn.co/image/ab676161000051746e7ddd3bbecdf5b28d20eaff,https://i.scdn.co/image/ab6761610000f1786e7ddd3bbecdf5b28d20eaff
3yt4IVDHz0luREG9Uf9xrp,32660.0,"['rock-and-roll', 'rockabilly']",The Champs,50,,,
3wUWGQD8Wo7C4TkrIMUM9c,2.0,[],V.Rusko,24,,,
2mgonCuv2QEZZbPOatCbyu,15888.0,['icelandic pop'],Jón Jónsson,43,https://i.scdn.co/image/ab6761610000e5eb42f10b9498ca316a587c8cb0,https://i.scdn.co/image/ab6761610000517442f10b9498ca316a587c8cb0,https://i.scdn.co/image/ab6761610000f17842f10b9498ca316a587c8cb0
6MyokqJ75onUtE9d471NGb,120.0,[],Dirk Bogarde,5,https://i.scdn.co/image/ab67616d0000b27394acf01be83c5bde2db25c9f,,
7p5LFMQTTDtFFq2CU3iAWG,32377.0,"['classic indo pop', 'dangdut']",Titiek Sandhora,32,https://i.scdn.co/image/ab67616d0000b273ee928ee165d09c935f866005,,
4eghSdd1zsV8SCwFx0i37U,6756.0,['tejano'],Cali Carranza,27,https://i.scdn.co/image/ab67616d0000b273a08a216a5186243cea09da17,,
2iclO3rlyF0YVNE46ctYRj,179113.0,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip house', 'jazz rap', 'old school hip hop', 'rap', 'turntablism']",Jungle Brothers,49,https://i.scdn.co/image/ab6761610000e5eb98fe192abf4473b242538551,https://i.scdn.co/image/ab6761610000517498fe192abf4473b242538551,https://i.scdn.co/image/ab6761610000f17898fe192abf4473b242538551
10uLaiorIYJR3GapO3IKSX,493.0,['classic iskelma'],Marjatta Leppänen,10,https://i.scdn.co/image/ab67616d0000b2737b25aa87f1f87fb98bb5e586,,
6ONwLtT6vOzlO3pfZNAOMw,27058.0,[],Paris Boy,64,https://i.scdn.co/image/ab6761610000e5eb9fd451e47912ef4bf67b1184,https://i.scdn.co/image/ab676161000051749fd451e47912ef4bf67b1184,https://i.scdn.co/image/ab6761610000f1789fd451e47912ef4bf67b1184
0gAbrqBahiaTF69TmVb9fQ,28536.0,"['orquesta tipica', 'tango', 'tango cancion', 'vintage tango']",Carlos Di Sarli,41,https://i.scdn.co/image/ab67616d0000b273d3e79ad5829f915b4c02c4d6,,
78t5ObID5m0cLVrpZernKV,20127.0,"['abstract hip hop', 'underground rap']",Ceschi,37,https://i.scdn.co/image/ab6761610000e5eb4a4d18019895419375f166d3,https://i.scdn.co/image/ab676161000051744a4d18019895419375f166d3,https://i.scdn.co/image/ab6761610000f1784a4d18019895419375f166d3
66K4gRPXBnUincPVW35oUs,1927.0,"['jazz organ', 'soul jazz']",Shirley Scott Trio,7,https://i.scdn.co/image/ab67616d0000b27368810a14fae8261ed248c8e9,,
61BsnDVXUUSASD04kvzMs1,299390.0,"['mpb', 'musica popular mineira', 'nova mpb']",Vander Lee,51,https://i.scdn.co/image/ab6761610000e5eb29b4e0c1d24f4968bbb8235a,https://i.scdn.co/image/ab6761610000517429b4e0c1d24f4968bbb8235a,https://i.scdn.co/image/ab6761610000f17829b4e0c1d24f4968bbb8235a
1QKSyIpvmmwQIHOQ42fv8n,326.0,[],Nigell,27,https://i.scdn.co/image/ab67616d0000b27326cb9f19653701e6df9ec7e2,,
4NS9MlKeWzcx3EWAj3hjDL,16428.0,"['australian country', 'australian rock']",Sara Storer,36,https://i.scdn.co/image/ab6761610000e5eb558b9e2971c61ab4a8678f7b,https://i.scdn.co/image/ab67616100005174558b9e2971c61ab4a8678f7b,https://i.scdn.co/image/ab6761610000f178558b9e2971c61ab4a8678f7b
7FszsCzE5zryW0pO8Bc5f7,128454.0,"['salsa', 'salsa international', 'salsa puertorriquena', 'tropical']",Ray Sepulveda,45,https://i.scdn.co/image/ab6761610000e5ebe3e16b9ce0b9b52e850cb1e1,https://i.scdn.co/image/ab67616100005174e3e16b9ce0b9b52e850cb1e1,https://i.scdn.co/image/ab6761610000f178e3e16b9ce0b9b52e850cb1e1
05qWnIFLSzh8Hd9I02qqcv,6655.0,['rif'],Ithran,25,https://i.scdn.co/image/ab67616d0000b2733f7857749c5439ede0ee1edf,,
2aKPCMLxdLKHJAkOS5qw3q,6275.0,['classic luk thung'],วงจันทร์ ไพโรจน์,17,https://i.scdn.co/image/ab67616d0000b2730f1924bd47160b8e79ea4ede,,
457qPvtiBTIl6LR4dZiKZy,160971.0,"['alternative metal', 'canadian metal', 'death metal', 'groove metal', 'metal', 'nu metal', 'progressive metal', 'vancouver metal']",Strapping Young Lad,46,,,
3911ZVRyWc4x6hEMTgNWRG,22407.0,"['festigal', 'israeli pop']",Eliana Tidhar,32,https://i.scdn.co/image/ab6761610000e5eb37f7e32ae47ea8b204e6bd69,https://i.scdn.co/image/ab6761610000517437f7e32ae47ea8b204e6bd69,https://i.scdn.co/image/ab6761610000f17837f7e32ae47ea8b204e6bd69
5K0rbdBrs2tNXe5LeWMATT,393308.0,"['funk', 'p funk', 'quiet storm', 'soul']",Bootsy Collins,66,,,
6uTK3YD9CT3pLx2yEfVmXk,411824.0,"['axe', 'brazilian reggae', 'pagode', 'sertanejo', 'sertanejo universitario']",Falamansa,61,https://i.scdn.co/image/ab6761610000e5ebef2997ab54d646410bfa8540,https://i.scdn.co/image/ab67616100005174ef2997ab54d646410bfa8540,https://i.scdn.co/image/ab6761610000f178ef2997ab54d646410bfa8540
6EwIOKoGaVIAo8nNAD0BKq,99659.0,"['arabesk', 'turkish hip hop']",Selahattin Özdemir,45,https://i.scdn.co/image/ab67616d0000b27350fee2fb91977c1ac540424c,,
13rV0Yj7vmPoSSICjG4tMS,108.0,[],Dean Gitter,1,https://i.scdn.co/image/ab67616d0000b273270e2d3c1cfb262629a96fc9,,
32Vs1r51vt4c4BYpHtGYb2,164536.0,"['panamanian pop', 'tipico']",Ulpiano Vergara,45,https://i.scdn.co/image/ab6761610000e5eb407f8c4fba528934b91ae3af,https://i.scdn.co/image/ab67616100005174407f8c4fba528934b91ae3af,https://i.scdn.co/image/ab6761610000f178407f8c4fba528934b91ae3af
3xEJ7cDz5rdg6VM8E6Mqhf,932871.0,"['french hip hop', 'pop urbaine', 'rap francais']",DA Uzi,68,https://i.scdn.co/image/ab6761610000e5eb61686e3fa68193211d658dcd,https://i.scdn.co/image/ab6761610000517461686e3fa68193211d658dcd,https://i.scdn.co/image/ab6761610000f17861686e3fa68193211d658dcd
6hyLJp96VCRBPZIHEdOpf3,28240.0,['cumbia pop'],Bebe DJ,59,https://i.scdn.co/image/ab6761610000e5ebc0cd2dd32606272062b56bab,https://i.scdn.co/image/ab67616100005174c0cd2dd32606272062b56bab,https://i.scdn.co/image/ab6761610000f178c0cd2dd32606272062b56bab
673nUEedXxOIdNlPvxXLiM,14189.0,"['danish jazz', 'danish pop rock', 'jazz double bass']",Niels-Henning Ørsted Pedersen,38,,,
3E6xrwgnVfYCrCs0ePERDz,8996502.0,"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']",Wisin,88,https://i.scdn.co/image/ab6761610000e5ebab01ffbc94e9061b38528691,https://i.scdn.co/image/ab67616100005174ab01ffbc94e9061b38528691,https://i.scdn.co/image/ab6761610000f178ab01ffbc94e9061b38528691
1elUiq4X7pxej6FRlrEzjM,18791156.0,"['sertanejo', 'sertanejo universitario']",Jorge & Mateus,83,https://i.scdn.co/image/ab6761610000e5eb242a8ef8cfdde955f7067581,https://i.scdn.co/image/ab67616100005174242a8ef8cfdde955f7067581,https://i.scdn.co/image/ab6761610000f178242a8ef8cfdde955f7067581
0l35vP0Pl9zkdVYVoYasmQ,7942.0,['rap chileno'],Excelencia Prehispana,37,https://i.scdn.co/image/ab6761610000e5eb4d26a19769a651975ecb1d36,https://i.scdn.co/image/ab676161000051744d26a19769a651975ecb1d36,https://i.scdn.co/image/ab6761610000f1784d26a19769a651975ecb1d36
3ebEQtwWOjTTFAWjnDkrfr,10741.0,['dutch rock'],Intwine,36,https://i.scdn.co/image/ab67616d0000b27341d48d5632784361299a75f9,,
1dKdetem2xEmjgvyymzytS,12326169.0,"['corrido', 'norteno', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",Grupo Firme,83,https://i.scdn.co/image/ab6761610000e5ebf8c66fe1013f74f2a003dd76,https://i.scdn.co/image/ab67616100005174f8c66fe1013f74f2a003dd76,https://i.scdn.co/image/ab6761610000f178f8c66fe1013f74f2a003dd76
6vXTefBL93Dj5IqAWq6OTv,5359323.0,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",French Montana,81,https://i.scdn.co/image/ab6761610000e5eb7b75b0e84293bf1ccf24a39c,https://i.scdn.co/image/ab676161000051747b75b0e84293bf1ccf24a39c,https://i.scdn.co/image/ab6761610000f1787b75b0e84293bf1ccf24a39c
